SQ1174	SQ1670	SQ2557	SQ2572	SQ2921	SQ3197	SQ3529	SQ3624	SQ4172	SQ4389	SQ5897	SQ6147	SQ7324	SQ10	SQ13	SQ14	SQ20	SQ4	SQ5	SQ6	SQ8
5.08	-26.13	-26.56	-18.12	-10.88	-4.08	-22.68	-38.48	3.59	10.79	-19.34	-10.61	11.51	33.15	-49.62	-0.2	7.9	85.43	38.62	-24.9	-46.73
81.82	124.47	130.23	113.15	68.53	110.79	79.27	94.4	73.81	93.45	90.21	136.8	37.78	115.68	77.75	142.31	73.74	103.55	109.11	123.96	170.14
169	165.04	145.74	110.91	107.77	159.01	145.93	176.44	200.47	142.84	254.82	84.4	189.4	131.06	210.4	139.89	107.66	129.7	202.92	103.79	130.95
12.44	19.55	59.23	45.97	31.96	54.65	33.38	20.01	32.99	65.2	39.54	52.12	31.65	105.16	53.97	51.81	30.52	50.01	10.22	59.68	31.02
114.39	122.97	191.72	94.47	104.2	190.33	204.93	114.06	165.3	142.18	225.67	227.01	141.14	75.22	132.64	122.37	105.67	215.31	200.3	26.25	126.69
54.49	51.76	58.47	22.86	82.8	92.95	49.19	65.38	82.79	74.39	80.37	138.55	29.02	146.44	87.12	47.66	23.87	97.75	42.49	14.9	51.54
27.16	48.01	10.15	18.38	6.97	58.21	90.36	21.57	66.46	14.72	22.17	19	36.91	22.64	47.49	19.84	59.11	19.01	56.7	50.85	0.63
58.7	97.46	122.48	113.9	77.45	166.17	134.01	131.39	147.32	69.14	352.22	54.74	113.1	159.39	108.05	193.5	17.21	145.73	119.48	6.06	116.03
160.6	435.6	201.9	209.83	366.75	153.65	379.73	543.84	202.11	212.31	457.35	205.09	282.69	234.71	241.86	287.38	280.53	124.61	164.35	560.05	392.51
696.51	725.34	1484.86	2202.07	1163.69	795.53	1970.79	1605.38	1048.96	1944.73	143.31	909.61	1339.85	706.79	1376.89	962.05	1769.01	903.85	1299.35	9.85	911.83
143.8	-6.66	119.38	105.68	41.77	44.85	164.24	84.2	17.47	60.61	131.92	19	71.93	126.2	0.01	73.23	-19.37	47.85	29.58	30.67	131.66
183.7	437.92	684.14	984.18	521.28	176.9	307.68	383.89	34.62	240.23	552.29	336.96	109.59	84.12	440.93	141.7	454.12	519.88	848.6	185.75	421.56
68.15	82.47	79.24	104.93	52.48	161.7	104.63	81.84	88.51	85.56	37.28	39.05	89.45	154.54	74.14	97.14	73.08	161.78	96.15	147.28	183.01
-20.15	-0.66	-0.57	-14.4	11.44	59.1	-5.32	-5.75	42.79	-31.1	-14.06	5.07	-39.3	-46.09	-7.19	-72.86	-46.66	-76.5	-46.53	-28.69	-63.7
34.52	150.75	164.41	182.79	256.76	174.22	252.97	194.69	119.54	157.36	599.97	157.79	93.82	203.12	160.18	162.34	101.68	150.83	149.37	195.85	125.27
239.33	207.22	145.74	170.79	265.69	193.91	166.63	231.31	229.95	155.38	115.98	622.87	303	437.28	349.1	175.14	202.94	218.99	228.53	86.78	405.9
188.95	273.8	194.07	167.79	193.39	157.23	243.34	297.07	130.16	165.95	256.35	299.08	216.64	212.84	295.61	326.06	277.85	214.57	302.73	332.7	348.18
69.21	81.72	94.66	107.92	63.18	142.03	81.64	102.26	73.81	37.65	91.73	31.2	98.2	156.97	137.71	33.44	43.15	189.59	106.51	71.02	68.52
1.93	28.54	24.7	10.19	9.65	46.63	18.37	17.66	10.94	22.58	7.83	24.23	1.88	40.43	70.54	21.02	9.23	22.61	70.27	148.54	9.11
394.51	832.14	532.59	643.92	876.03	589.22	666.32	472	532.71	512.74	850.95	816.71	562.7	543.4	903.89	325.42	1219.84	448.01	697.2	616.39	508.39
411.27	589.64	677.22	230.14	530.29	412.25	707.58	674.88	761.12	620.09	211.14	303.48	421	205.55	221.36	540.97	678.95	630.91	585.01	134.67	648.15
133.29	304.22	57.7	57.9	68.53	-0.52	252.97	491.96	27.27	-17.36	513.01	-21.05	106.96	-23.46	29.5	472.84	9.23	30.54	428.59	-24.9	514.5
681.92	307.27	303.85	294.3	223.72	158.12	379.73	305.94	189.83	208.33	244.83	155.17	188.52	348.95	267.58	642.01	115.65	245.55	666.97	362.03	383.61
157.45	172.56	200.33	106.42	198.74	166.17	193.74	174.86	130.16	218.95	118.26	214.73	177.11	253.34	193.63	192.89	110.33	272.23	176.75	65.35	174.43
166.9	249.54	389.15	213.59	178.22	242.35	318.17	571.66	190.65	254.89	246.37	402.32	368.52	166.68	232.34	338.84	335.63	451.08	180.02	188.27	474.2
-47.5	-16.39	-8.21	-25.57	-29.63	-36.98	-5.32	-23.68	-55.25	-6.23	-28.39	27.72	-35.79	-20.22	-31.64	-34.86	-40.67	-40.64	-18.16	-28.06	-45.32
0.88	13.56	55.39	16.15	30.17	311.67	16	45.8	574.71	570.04	1.79	192.82	436.16	271.97	458.43	48.25	142.28	46.4	14.74	-1.52	3.45
1119.04	617.61	407.05	703.02	505.06	404.06	810.35	603.86	433.48	501.74	544.25	660.44	776.11	493.19	464.53	1000.48	417.41	1141.14	616.69	651.32	1009
8.24	5.33	36.97	30.31	19.47	69.79	58.68	32.51	-4.58	28.48	18.4	19	1.88	12.93	46.05	37.58	23.87	31.26	29.58	18.68	-17.04
410.22	432.49	804.24	708.56	735.15	633.69	529.69	385.52	442.61	642.44	604.84	465.23	292.4	787.48	841.79	404.82	644.08	489.61	445.11	413.86	440.29
163.75	345.45	1013.54	609.44	443	641.12	760.93	248.09	573.87	657.14	390.46	401.44	490.73	997.26	634.5	313.33	380.84	537.82	460.32	295.2	266.46
416.5	162.78	187.03	160.3	283.56	219.01	180.18	197.07	183.29	173.88	200.44	169.17	204.33	224.18	188.53	249.77	255.74	232.26	252.27	172.5	155.87
31.37	12.07	1.73	19.13	4.3	19.04	16.79	20.79	10.94	29.13	16.13	28.59	0.13	50.95	22.3	53	9.9	63.01	10.22	59.68	50.83
15.6	-2.91	53.86	19.13	17.68	46.63	24.69	37.2	42.79	32.41	5.56	39.92	4.5	67.94	46.05	44.69	3.25	28.38	5.71	12.37	3.45
390.32	512.09	515.04	289	354.22	345.11	499.99	433.96	394.53	477.74	556.32	494.53	757.7	1111.54	421.23	609.85	347.76	473.39	338.22	471.77	481.77
62.9	86.97	85.4	240.69	68.53	72.46	171.41	94.4	77.89	87.53	65.24	149.05	119.23	188.54	79.91	153.22	112.99	65.9	105.22	286.32	94.03
77.61	17.31	34.67	7.21	49.8	74.24	49.19	80.27	28.09	35.03	31.99	159.54	66.68	42.05	14.39	12.76	-8.73	21.89	8.29	-10.99	44.46
53.44	33.78	73.85	65.36	40.88	51.97	61.85	45.8	25.64	66.52	47.1	43.4	44.79	93.02	56.85	55.97	18.55	53.62	37.97	33.82	23.25
107.03	33.78	179.22	145.32	90.83	74.24	109.39	71.65	96.67	158.02	50.12	73.93	141.14	68.75	106.61	132.63	73.74	99.92	41.2	62.83	87.65
4478.98	1286.4	3030.93	2162.2	2499.05	3518.22	2451.24	3531.9	3774.89	864.38	2304.28	4025.49	3580	1014.88	2157.46	948.3	390.98	1690.33	1049.21	556.13	1957.25
-19.1	63.74	-9.74	-17.38	-24.27	46.63	23.9	-15.1	113.01	56.02	-21.6	14.65	75.43	-1.62	74.86	42.32	153.6	55.06	-22.02	-26.16	-9.27
279.19	164.29	553.57	353.49	154.14	155.44	254.57	352.1	405.29	187.12	160.8	135.06	166.58	29.11	130.47	277.94	29.85	59.4	336.21	11.74	283.87
62.9	22.55	60	19.87	15.9	83.15	63.43	12.98	27.27	33.07	50.88	1.58	24.65	26.68	31.66	90.55	-4.07	302.76	129.87	-9.1	-8.56
391.36	254.09	197.2	269.35	91.72	105.44	317.36	365.94	275.05	289.62	172.22	264.77	207.85	277.65	269.05	329.25	174.25	342.47	117.54	336.52	344.5
-6.48	-9.65	-4.39	6.46	-9.99	13.71	32.59	-5.75	-9.48	7.52	-17.83	17.26	-8.63	8.89	-4.31	3.33	-6.73	19.01	-3.32	-17.94	-19.87
116.49	71.23	174.54	120.63	151.47	223.49	189.75	149.54	117.09	125.7	173.74	107.97	241.27	128.63	192.9	150.79	61.77	197.66	235.12	76.7	90.49
2457.4	802.93	1554.8	561.87	1044.82	714.77	1058.29	895.23	812.95	1188.79	447.07	638.97	553.68	229.04	1044.73	1572.02	1485.57	770.78	687.59	415.78	1888.98
81.82	129.72	189.38	130.35	65.86	151.86	155.48	169.31	135.88	114.5	112.95	80.03	188.52	332.75	90.73	130.22	55.12	172.75	157.84	147.28	150.88
753.75	445.69	592.44	515.33	756.12	315.28	286.73	553.94	604.22	790.67	854.35	1040.76	582.58	822.94	690.91	758.47	761.79	378.68	371.97	1022.58	751.41
130.14	107.96	163.63	73.57	118.47	126.85	174.6	141.65	86.88	80.31	155.47	215.61	126.24	268.73	78.47	181.25	148.27	175.67	138.97	203.42	167.29
32.42	80.22	44.64	72.07	71.21	96.52	53.94	92.05	95.04	89.51	81.89	41.66	265.05	48.52	68.38	38.17	65.76	78.19	60.57	10.48	53.66
453.15	186.87	481.8	206.07	394.53	-3.19	458.9	375.72	-7.03	30.44	725.64	217.36	19.39	29.11	74.14	83.38	14.55	911.45	350.34	-27.42	394.74
793.23	423.2	1105.73	472.11	630.63	144.71	824.89	751.18	104.02	248.89	1062.41	435.08	196.43	280.08	380.54	367.14	172.25	1271.49	532.35	23.1	816.81
52.39	42.02	1.73	112.4	34.63	51.97	47.61	22.35	108.11	24.55	56.92	38.17	59.67	37.2	40.29	51.81	41.16	30.54	90.97	6.06	48.71
65	74.98	63.85	67.6	93.5	67.11	120.5	81.06	80.34	100.68	62.97	68.69	175.35	102.73	46.77	99.54	28.52	61.56	51.53	61.57	35.97
180.55	174.82	289.51	194.8	141.66	227.08	208.12	196.28	130.16	246.89	166.13	226.13	175.35	156.16	298.57	231.74	243.03	374.14	115.59	147.91	156.59
92.32	448.02	291.1	188.8	454.68	292.73	194.54	187.54	274.23	261.56	316.51	322.86	522.16	115.68	240.4	113.95	420.13	77.47	418.3	185.12	304.24
-13.84	-19.39	-22.74	-10.67	-23.38	-12.08	-13.21	-11.99	-25.82	-5.58	-11.79	5.07	-26.15	105.97	-15.1	-9.62	-28.02	-14.07	-11.06	-32.48	-26.23
19.8	0.08	49.25	3.48	4.3	27.94	39.7	17.66	28.09	23.24	199.67	24.23	3.63	16.17	30.22	33.44	-0.08	54.34	5.71	-7.2	11.23
113.33	214.01	282.36	140.08	108.66	1.26	84.02	199.46	-8.67	-0.34	18.4	-3.64	-16.52	10.51	20.87	42.91	-14.71	166.9	183.29	2.27	414.84
93.37	104.96	127.9	61.63	99.74	152.76	87.19	115.64	149.77	105.95	176.03	172.67	168.33	84.12	126.85	118.76	100.35	118.07	99.39	57.79	115.32
129.09	292.8	264.11	139.33	285.34	339.68	182.57	230.51	169.39	218.95	375.61	298.19	321.56	117.3	335.68	257.26	229.65	189.59	191.79	166.19	342.3
218.34	123.72	152.74	116.14	89.04	78.69	139.57	166.15	47.69	90.16	66	158.67	104.34	117.3	181.98	169.04	146.94	288.59	298.73	241.34	111.77
82.87	12.81	30.06	19.13	31.96	44.85	18.37	30.94	57.48	96.74	18.4	63.46	15.89	66.32	59.73	50.03	58.45	55.79	10.87	79.85	86.23
1.93	13.56	20.1	35.53	5.19	18.16	38.91	15.32	10.94	21.93	13.11	39.92	19.39	48.52	20.15	39.95	16.55	31.26	7	7.95	0.63
110.18	74.23	215.23	194.05	127.39	106.33	120.5	142.43	169.39	366.91	279.44	289.39	272.1	382.99	231.6	139.89	178.25	113.71	107.81	240.71	182.29
1371.32	1456.8	1352.08	595.38	967.16	715.7	887.61	1009.88	872.13	624.27	285.6	721.4	579.87	663.96	854.98	1543.93	1317.75	816.11	1107.78	475	1405.82
987.69	2675.33	2808.32	2659.75	2450.95	1182.73	1870.55	1573.59	1530.41	1963.83	2672.5	2838.48	2051.12	1466.29	1577.09	1600.21	2299.43	1446.46	2395.71	2010.05	2552.53
1235.13	3687.48	2720.63	788.91	1242.03	2746.63	1755.91	2651.67	4106.47	3159.59	70.54	1818.01	2475.84	368.4	4099.71	1462.77	3854.82	200.6	1515.26	-1.52	888.29
59.75	49.51	53.86	72.82	31.96	27.05	82.43	64.59	44.42	65.86	58.44	52.99	56.17	86.55	35.26	58.35	27.19	53.62	59.28	71.02	64.28
148	99.71	107.01	75.06	106.88	104.55	165.04	187.54	178.38	240.9	162.32	135.93	120.98	108.4	84.96	237.95	33.84	180.07	63.8	193.32	159.44
51.34	15.81	61.54	30.31	14.11	55.54	58.68	27.82	21.56	60.61	10.09	39.92	44.79	59.04	56.85	48.84	13.89	55.79	36.68	19.94	29.61
368.31	220.05	1008.92	158.8	207.66	256.72	258.59	317.24	138.33	457.23	406.14	447.49	99.96	481.85	188.53	293.69	378.81	265.55	304.06	282.51	336.42
-12.79	-11.15	-9.74	-14.4	-20.7	-4.97	-6.11	-11.99	-11.12	9.48	11.6	-5.38	-34.04	8.89	-32.36	-3.74	-30.02	-4.01	-23.96	-29.32	-22.7
1.93	-5.16	2.49	-0.24	-9.99	33.28	34.96	5.17	-2.13	37.65	38.79	22.49	2.75	39.62	21.58	25.75	-6.07	23.33	11.51	-6.57	-8.56
-9.64	5.33	-12.04	3.48	29.28	-26.31	1	21.57	-1.31	37.65	-20.09	-15.83	64.92	24.26	1.44	33.44	-22.03	-18.38	8.93	-22.37	65.69
350.5	117.71	150.4	37.02	294.28	109.9	126.06	185.96	5.22	80.96	79.62	20.75	136.76	-19.41	53.97	420.54	81.06	70.24	181.32	88.04	166.57
997.99	347.75	469.39	192.55	901.76	173.32	475.31	651.67	150.59	298.32	131.92	88.76	381.84	58.23	329.73	1163.95	370.03	299.78	668.44	306	470.42
186.85	194.4	155.07	291.27	74.77	86.72	214.52	216.96	247.98	162.65	160.04	337.84	105.21	261.44	242.6	186.15	120.31	268.52	121.43	163.04	375.47
391.36	117.71	96.97	63.12	40.88	176.9	36.54	272.13	32.99	207.67	-24.62	179.68	119.23	153.73	204.56	186.15	140.28	147.18	32.81	54	193.03
33.47	2.33	-6.69	35.53	4.3	17.27	37.33	23.91	-15.2	0.32	-20.09	13.78	-8.63	5.66	-2.87	33.44	-28.02	63.01	14.09	2.9	39.51
492.92	420.88	672.9	141.57	315.74	565.21	603.56	399.44	229.13	746.63	44.83	224.38	302.11	97.88	606.15	423.83	941.28	507.44	738.17	-7.2	317.38
6.14	3.83	40.8	71.33	11.44	102.76	32.59	8.29	7.67	21.27	-14.81	25.97	14.14	9.7	46.77	-13.73	56.45	-1.85	9.58	-5.31	-3.61
307.51	406.96	342.3	304.14	249.61	224.39	509.88	674.88	432.65	441.53	478.75	628.24	165.7	393.52	353.58	905.82	320.15	335.7	159.79	464.03	526.75
496.05	752.44	500.05	519.98	568.2	368.66	754.99	973.55	615.21	541.68	814.48	1020.84	345.46	620.29	603.01	1133.66	587.9	497.36	289.4	692.4	784.8
38.73	32.28	25.47	-3.22	52.48	112.57	35.75	28.6	106.47	110.55	44.83	14.65	88.57	-0.01	17.27	29.89	-16.04	89.05	14.09	-24.9	6.99
73.41	57	53.09	39.25	69.42	129.53	94.32	48.15	137.51	132.29	74.32	49.51	111.34	55.8	63.34	95.34	9.23	150.1	64.45	2.9	36.68
140.64	186.11	351.96	184.29	180.9	207.35	199.33	223.34	213.57	205.68	220.31	204.21	214	142.39	243.33	152.61	65.76	177.14	195.06	107.57	214.54
100.73	86.97	85.4	109.41	67.64	130.42	67.39	82.63	112.19	104.63	84.16	80.91	69.3	175.59	64.78	63.7	81.06	154.48	56.05	89.3	155.16
131.19	158.27	174.54	235.42	204.98	253.13	212.92	115.64	182.47	142.18	144.07	100.98	160.44	271.16	139.15	94.14	169.59	120.98	134.42	146.65	153.02
110.18	96.71	70	149.06	114.01	150.08	130.04	95.98	121.17	119.77	104.61	69.56	170.96	165.87	103	121.17	31.85	79.64	99.39	64.09	90.49
49.24	29.29	40.8	34.78	23.93	27.05	27.85	19.23	37.89	52.74	-9.53	8.55	15.89	65.51	49.65	36.4	72.41	42.79	65.1	7.95	22.54
222.54	863.21	2526.76	1003.92	1180.45	304.45	885.89	497.79	95.04	787.11	3013.83	620.19	174.48	435.66	257.28	412.01	3.25	153.02	1208.82	68.5	615.09
60.8	65.24	117.84	58.64	59.61	69.79	108.6	113.27	64.01	102.66	114.46	80.03	59.67	111.64	92.17	88.16	78.4	123.16	69.62	84.26	69.23
896.87	56.25	512.54	271.62	427.73	329.74	220.92	73.21	626.21	412.96	52.39	206.84	243.91	120.54	419.71	932.32	747.69	134.8	99.39	273	693.45
1454.26	1244.53	1702.6	1490.33	1566.39	1671.35	1301.48	1247.79	1799.51	2065.1	1345.92	1260.15	1730.28	955.58	1872.92	1307.36	1696.93	849.35	1703.75	988.46	1178.26
125.94	179.34	161.29	125.86	157.71	124.18	208.12	231.31	95.86	125.7	208.84	107.97	114.85	150.49	133.36	160.51	114.98	174.94	141.57	144.13	262.84
-1.22	-8.9	17.8	-3.97	-12.66	0.37	6.52	19.23	1.14	32.41	-15.56	2.46	-16.52	12.13	10.08	5.68	-14.71	-2.57	-10.42	-20.47	9.82
177.4	77.98	213.66	119.13	114.9	268.42	174.6	218.55	243.06	66.52	136.47	453.69	262.41	106.78	216.97	97.14	15.88	118.8	59.93	78.59	111.77
887.56	827.96	1457.39	632.93	1403.22	1248.02	1525.67	1046.41	825.97	1048.21	717.33	1304.57	1162.07	1260.9	903.05	1289.33	1251.44	1506.18	1740.68	1493.37	1839.79
-34.88	-38.86	-12.04	-4.71	-23.38	-13.86	-17.94	-9.65	-30.73	-0.34	-20.09	2.46	-26.15	8.08	-17.25	-37.79	-38.67	-4.01	-29.12	-23	-25.53
-13.84	-19.39	-9.74	-11.42	-2.84	23.49	5.73	12.2	1.95	-2.96	-14.06	3.33	-5.13	8.89	-0.71	6.86	-16.04	16.13	-7.19	-26.16	-15.63
38.73	12.81	16.27	-21.1	38.2	92.95	-22.68	16.1	179.2	-25.21	-9.53	-5.38	67.55	-54.18	14.39	6.86	-55.98	0.3	41.2	-54.63	-34.72
304.37	206.47	281.56	272.37	248.72	404.06	200.93	224.13	390.39	179.84	166.13	243.69	378.29	295.47	312.65	215.04	103.67	284.87	262.85	75.43	172.29
40.83	27.79	19.34	-3.97	-0.17	335.16	19.16	85.77	0.32	234.24	-5	177.05	593.44	31.54	32.38	26.34	418.77	132.61	8.29	-18.58	2.04
133.29	48.01	45.41	75.06	60.5	89.39	67.39	80.27	88.51	169.26	41.05	97.49	37.78	136.73	93.62	68.46	154.93	99.92	61.22	192.69	165.15
42.93	105.71	138.76	16.89	78.34	26.16	186.56	88.91	12.57	80.96	73.56	84.4	39.53	37.2	90.01	141.1	89.04	81.81	91.62	135.3	116.03
73.41	61.49	71.54	177.54	31.96	57.32	126.86	96.76	74.63	94.76	61.46	113.21	85.07	150.49	95.06	140.49	79.06	68.79	85.79	225.54	103.96
48.19	45.76	45.41	33.29	30.17	45.74	44.45	48.15	41.97	32.41	64.49	94.87	26.4	45.29	115.28	38.17	33.84	75.3	34.1	21.84	65.69
103.88	104.96	205.03	135.59	72.99	136.68	229.72	301.1	289.01	368.94	59.95	128.94	109.59	156.97	174.7	147.15	360.57	177.14	81.26	0.38	168.72
-2.28	7.57	20.87	-3.97	16.79	19.04	72.14	95.98	33.8	40.28	49.37	41.66	163.07	22.64	22.3	66.68	-21.37	77.47	12.8	44.55	185.15
661.08	835.49	732.87	785.71	727.86	690.47	1004.82	1165.51	632.99	710.57	1297.46	1011.78	688.94	949.17	728.61	863.78	561.68	859.37	1309.82	1035.15	804.47
309.61	464.36	309.44	480.58	183.57	257.62	386.24	533.76	394.53	336.58	581.33	405.86	782.56	395.14	329.73	476.18	271.82	284.13	444.42	429.91	461.36
1683.48	797.94	1507.48	934.25	1110.67	930.2	1424.87	1186.93	1181.67	1092.37	989.63	903.29	915.19	864	1070.4	1151.17	763.2	1337.78	798.66	927.64	1203.29
35.57	27.79	20.1	34.04	15.9	58.21	46.82	37.98	66.46	14.07	80.37	42.53	42.16	41.24	27.34	28.7	10.56	31.98	40.55	18.68	2.04
11.39	32.28	14.74	8.7	1.62	31.5	-0.58	9.86	65.65	38.97	-6.51	20.75	8.88	20.21	10.79	16.3	-0.08	-1.13	8.93	-9.73	-13.51
384.03	420.88	312.64	343.6	478.05	483.43	330.29	390.43	621.98	358.14	410.06	350.19	536.56	292.23	328.24	363.26	332.26	485.75	488.13	354.37	453.07
107.03	135.73	101.6	40	72.1	161.7	114.15	105.41	125.26	90.16	18.4	55.61	63.17	62.28	71.98	118.76	155.6	104.28	82.56	7.32	64.28
119.64	150.75	165.19	251.24	138.98	335.16	280.29	139.28	139.15	47.49	98.55	102.73	181.5	105.97	100.11	125.39	45.15	159.59	214.73	42.65	83.4
163.75	39.77	110.1	13.17	126.5	127.75	42.86	79.49	196.38	56.67	140.27	30.33	162.19	97.07	40.29	105.53	-22.7	61.56	137.02	-4.68	12.64
-13.84	0.83	-12.04	69.09	17.68	19.04	16.79	-11.99	15.84	63.89	-21.6	9.42	22.02	13.74	61.17	3.33	25.2	-2.57	-23.96	-19.21	-25.53
284.44	379.99	212.87	309.45	328.26	76.91	358.63	323.72	175.11	289.62	175.27	224.38	309.18	81.69	191.44	454.21	182.92	165.43	474.2	213.53	385.83
295.98	221.56	269.66	264.07	244.26	229.77	247.35	322.91	240.6	177.19	218.02	133.31	388.06	216.89	129.74	241.68	323.51	128.98	231.17	243.87	313
176.35	140.99	145.74	567.32	153.25	97.41	99.87	264.91	207.02	228.92	234.1	193.69	131.5	335.99	174.7	209.49	175.59	145.73	101.98	427.34	200.19
126.99	73.48	107.01	75.06	152.36	127.75	86.4	103.84	133.43	198.38	58.44	109.71	105.21	168.3	131.19	101.93	68.42	173.48	96.15	112.61	106.09
982.54	1685.29	1400.7	1215.67	900.84	849.39	2057.27	1967.39	1059.71	994.03	1312.06	1435.85	1194.43	680.93	1962.54	1700.01	1719.02	1704.75	1493.41	1248.18	1594.94
437.45	301.17	277.59	221.11	326.47	145.61	251.36	207.41	151.4	181.16	173.74	170.05	185.89	189.35	225.75	398.94	146.27	136.25	479.76	314.89	255.61
528.47	267.73	235.68	214.34	245.15	133.1	429.44	732.87	161.21	142.18	179.84	337.84	301.23	249.29	84.96	415.29	260.43	356.02	303.4	283.78	471.17
13.5	87.72	13.21	-4.71	-9.09	50.19	17.58	13.76	92.59	4.24	-12.55	5.94	-5.13	79.27	15.11	18.07	-13.38	91.95	62.51	-24.26	-16.34
1039.11	797.94	652.22	764.16	759.77	463.31	669.68	661.12	400.32	509.3	535.42	433.31	726.47	388.66	387.3	1439.27	336.3	552.68	1436.5	522.94	717.5
55.54	36.78	74.62	34.78	91.72	27.94	88.77	52.85	24.82	58.64	62.22	77.41	19.39	119.73	38.85	57.16	26.53	46.4	69.62	52.11	20.42
17.7	14.31	50.78	22.86	10.54	36.84	20.74	37.98	40.34	40.93	68.27	36.43	14.14	39.62	33.82	20.43	0.59	34.86	8.29	0.38	-5.03
-33.83	4.58	-13.57	-34.51	-24.27	16.38	-16.36	-33.8	-0.5	-19.32	-32.91	-3.64	-22.65	-0.81	48.21	-42.47	-14.05	-16.23	2.48	179.44	-27.65
37.67	41.27	95.43	45.97	156.82	217.21	76.1	220.94	87.69	439.49	41.81	66.07	40.41	124.59	101.56	119.36	335.63	128.25	44.43	30.04	67.11
448.96	524.68	570.43	561.87	583.56	953.12	716.87	679.18	483.39	484.59	339	536.33	529.35	310.87	791.81	685.14	919.74	1011.23	443.04	487.28	558.29
269.75	59.25	103.15	143.82	65.86	51.97	112.57	105.41	105.66	69.8	111.43	62.59	63.17	106.78	77.75	107.34	29.85	85.43	94.21	76.7	94.03
152.2	27.04	16.27	-15.89	42.66	201.08	8.1	13.76	59.12	334.57	412.42	61.71	71.05	95.45	539.09	-19.61	501.23	-9.04	122.08	48.96	-2.2
298.07	291.28	232.53	137.83	133.63	298.14	150.71	153.49	279.98	125.04	129.64	190.19	313.6	156.16	211.13	274.17	69.75	237.42	304.06	157.37	172.29
117.54	164.29	187.03	403.82	157.71	279.22	171.41	284.19	263.56	216.3	103.09	162.17	139.39	106.78	221.36	131.42	320.15	158.86	150.67	35.72	67.82
651.69	560.23	915.55	714.1	627.01	373.19	802.66	850.67	358.99	659.94	370.14	448.37	340.15	663.96	880.62	680.88	390.98	774.06	576.42	390.79	671.13
-32.77	-105.56	-83.77	16.15	-21.59	-44.09	-60.52	-62.6	-16.02	-85.37	-14.06	-116.71	33.4	-11.33	-62.57	-109.57	-73.96	-97.99	-42.66	-65.39	-77.85
8.24	8.32	15.51	3.48	1.62	28.83	27.85	21.57	-2.13	32.41	5.56	20.75	3.63	38.82	15.11	19.84	-0.74	21.89	9.58	-0.26	-10.68
-13.84	19.55	19.34	-76.21	13.22	27.94	2.57	-24.46	30.54	-14.74	64.49	-5.38	14.14	-10.52	-35.23	-25.47	-6.73	-9.04	-7.84	-52.09	-24.11
124.89	135.73	27	157.3	47.12	110.79	94.32	106.98	64.83	91.48	124.32	95.74	61.42	117.3	90.73	158.08	173.59	72.41	101.98	83.63	106.09
238.28	171.81	153.51	279.17	255.86	131.32	212.12	244.89	142.42	156.7	276.35	227.89	185.01	162.63	179.07	249.77	159.59	115.89	176.75	214.79	212.39
102.83	51.76	76.16	104.93	46.23	99.2	96.7	92.05	141.6	71.77	85.67	90.51	108.72	178.83	69.1	95.34	34.51	70.24	84.5	50.85	72.06
745.43	678.07	500.05	930.18	837.5	875	698.3	959.98	1372.45	348.03	1344.08	783.41	1448.63	541.78	549.94	886.25	535.52	407.52	1288.9	546.36	898.36
-2.28	3.83	159.74	48.95	252.29	287.33	72.93	241.7	93.41	372.32	22.93	107.09	45.66	191.78	167.44	59.54	530.03	93.4	4.42	38.24	74.9
129.09	62.99	192.5	146.81	95.29	149.18	120.5	133.76	30.54	140.2	87.94	86.14	191.16	147.25	165.99	241.06	140.94	135.53	108.46	112.61	150.17
-91.68	-106.31	-59.38	-97.05	-127.01	-81.41	-58.15	-126.31	-66.7	-203.63	-145.21	-117.58	-79.62	-164.92	-53.22	-96.76	-95.27	-92.97	-89.11	-92.63	-111.1
1341.18	3773.98	2233.38	2989.44	3068.95	1756.5	3216.67	3142.27	1465.23	1891.5	2942.12	2187.38	1336.97	1817.75	2406.92	2273.49	1825.43	1832.7	2995.83	3252.11	2813.13
40.83	39.02	30.06	10.93	86.37	35.95	76.1	51.28	24.01	20.62	105.37	12.91	44.79	-0.81	76.31	-17.84	54.46	47.85	80.61	-6.57	69.23
1077.07	413.14	403.79	932.62	496.05	728.81	708.43	534.6	592.41	415	566.79	462.56	476.39	515.87	1044.73	781.05	711.85	773.24	655.98	847.63	1016.76
122.79	199.68	243.56	204.57	143.44	321.61	160.26	128.24	263.56	335.24	132.67	150.8	158.68	133.49	546.84	204.56	476.62	136.25	140.92	97.49	113.19
-7.53	35.28	44.64	40	5.19	59.1	27.85	22.35	68.1	59.3	4.81	28.59	1.88	8.89	116	54.78	86.38	9.66	21.84	-0.89	-8.56
215.19	105.71	124.8	165.54	90.83	152.76	194.54	101.48	204.56	172.56	129.64	239.3	157.8	163.44	152.2	263.51	122.97	109.36	94.21	307.27	236.12
149.05	366.92	188.59	234.66	320.21	171.53	357.82	526.21	151.4	237.57	391.24	244.57	263.29	283.32	256.54	266.02	214.29	155.21	163.05	530.08	352.59
335.82	545.19	366.48	364.14	481.65	295.44	637.81	730.26	261.92	319.11	629.27	332.55	440.62	406.49	425.01	461.52	416.73	253.69	296.73	775.29	624.51
206.79	82.47	212.09	65.36	104.2	110.79	353.76	276.95	86.88	326.5	30.48	115.83	62.3	53.38	145.67	527.37	180.25	239.64	205.54	43.91	326.16
