AD043	AD111	AD114	AD115	AD118	AD119	AD120	AD122	AD123	AD127	AD130	AD131	AD136	AD157	AD158	AD159	AD162	AD163	AD164	AD167	AD169	AD170	AD172	AD173	AD177	AD178	AD179	AD183	AD185	AD186	AD187	AD188	AD201	AD202	AD203	AD207	AD208	AD210	AD212	AD213	AD218	AD221	AD224	AD225	AD226	AD228	AD230	AD232	AD234	AD236	AD238	AD239	AD240	AD241	AD243	AD247	AD249	AD250	AD252	AD253	AD255	AD258	AD259	AD260	AD261	AD262	AD266	AD267	AD268	AD269	AD275	AD276	AD277	AD283	AD285	AD287	AD294	AD295	AD296	AD299	AD301	AD302	AD304	AD305	AD308	AD309	AD311	AD313	AD314	AD315	AD317	AD318	AD320	AD323	AD327	AD330	AD331	AD332	AD334	AD335	AD336	AD337	AD338	AD340	AD341	AD346	AD347	AD350	AD351	AD352	AD353	AD355	AD356	AD360	AD361	AD362	AD363	AD366	AD367	AD368	AD370	AD374	AD375	AD379	AD382	AD383	AD384	AD10	AD15	AD16	AD18	AD19	AD1	AD2	AD31	AD3	AD4	AD5	AD7
8.92	27.17	7.015	22.365	4.09	6.83	23.865	13.68	2.725	42.37	41.05	21.555	30.04	39.57	45.42	20.06	11.6	68.91	-2.025	13.265	4.165	12.3267	51.865	46.88	17.75	30.835	39.945	-8.885	10.66	31.29	2.835	9.33	5.75	33.27	25.825	9.79	30.47	51.38	33.29	13.89	39.42	42.19	18.49	21.68	54.55	34.725	52.16	19.1	66.89	1.32	10.39	-8.49	36.42	16.22	41.995	22.4	16.42	19.14	12.37	10.55	37.6267	2.235	2.24	10.9	5.5	21.425	23.48	19.06	12.19	38.98	64.96	6.04	16.14	37.1	31.91	-4.74	22.175	47.83	28.735	0.705	5.96	10.255	17.24	30.76	14.54	32.25	27.37	7.2	23.27	49.43	39.88	23.68	33.79	10.48	4.105	16.04	-0.84	14.05	10.535	2.825	10.54	20.23	78.57	51.43	44.055	62.385	43.14	38.005	75.46	36.29	41.45	1.17	-0.4	28.575	19.03	21.85	16.84	14.16	30.85	0.76	20.31	29.08	3.515	26.835	24.78	20.57	33.485	6.99	-29.62	2.66	12.97	21.88	21.51	4.48	8.16	-2.89	2.98	42.03	-0.07
186.67	99.37	101.51	122.935	149.77	41.94	290.905	152.97	143.25	105.86	195.46	129.21	101.66	108.125	149.93	115.21	274.66	70.82	117.97	106.505	195.23	72.3267	122.235	117.28	62.7	97.01	222.25	147.76	115.79	36.94	176.655	133.48	98.59	92.7	170.65	64.99	65.43	434.24	222.18	140.29	79.15	81.07	72.33	62.51	75.49	102.125	50.22	59.69	36.87	173.18	114.46	275.54	176.06	97.58	116.38	228.16	174.56	127.98	125.5	103.18	252.38	144.205	50.01	131.755	168.9	64.565	97.05	84.91	109.767	130.88	229.93	203.315	184.16	215	111.03	129.63	158.125	185.58	79.265	67.67	122.66	167.865	200.77	59.85	195.63	114.15	47.795	44.25	111.88	294.23	51.72	142.8	164.72	76.54	80.25	80.25	95.29	147.44	128.58	232.78	173.53	265.21	139.925	136.41	53.555	80.625	188.235	147.995	177.97	37.39	90.39	102.28	124.26	91.085	148.35	132.45	59.34	214.19	164.7	144.74	53.41	74.5	57.305	196.03	142.62	286.89	156.065	57.75	53.45	184.74	117.58	133.35	71.04	175.85	86.91	99.08	83.13	147.79	169.13
49.42	63.27	152.625	94.595	247.67	27.9	101.38	53.98	47.895	245.81	50.86	52.25	75.82	72.28	107.215	138.61	98.61	45.105	123.415	70.635	80.5	33.6933	45.67	111.72	35.72	154.805	127.35	40.98	39.06	46.63	48.365	62.31	59.75	130.42	118.955	46.92	128.44	83.82	59.43	44.09	94.3	68.11	98.33	108.32	105.41	154.925	127.86	267.68	132.31	52.63	73.22	65.86	79.93	89.17	86.69	124.3	42.8	57.27	61.7	43.44	128.713	156.655	69.51	118.155	49.78	76.44	57.02	102.04	35.1233	150.48	22.55	50.69	65.86	90.24	140.95	51.53	80.255	67.64	88.595	85.645	151.065	22.585	88.65	76.22	83.16	66.11	75.135	70.57	81.03	204.06	40.87	353.71	119.45	45.7	219.96	67.75	98.54	85.26	49.415	29.36	59.75	50.06	100.685	147.575	45.79	121.335	109.515	232.33	142.47	69.15	98.55	42.69	115.85	37.805	169.59	166.43	1918.86	73.82	70.9	34.72	40.17	16.24	36.24	37.795	84.11	49.75	56.71	134.62	136.53	153.07	180.92	272.19	189.84	53.13	28.64	26.06	486.71	112.22	152.07
23.49	39.91	17.845	96.755	18.27	12.68	31.29	0.59	18.3	25.91	7.89	82.555	41.26	20.825	31.26	29.6	7.51	18.665	30.755	-7.365	41.18	-13.3833	9.74	48.73	15.06	22.98	39.43	-4.855	43.79	138.93	73.395	1.51	24.31	23.68	20.925	-11.29	-0.47	26.06	21.57	5.39	81.05	15.47	18.49	35.62	7.72	27.935	139.52	15.04	25.09	37.08	10.39	11.89	-3.48	58.32	11.93	12.39	13.72	-15.13	74.26	52.34	-8.27	77.8525	-25.13	-36.45	-39.91	1.86	-3.57	11.83	60.5767	40.21	45.6	17.99	146.32	24.39	60.85	132.99	22.51	18.94	52.945	78.27	97.8	-24.47	77.52	18.05	-10.14	22.38	17.86	15	55.4	32.81	7.3	4.5	83.08	-11.53	-2.025	23.16	-9.93	16.29	22.645	175.015	36.48	32.7	68.955	75.48	58.61	21.88	36.93	35.55	130.36	119.5	32.38	-17.42	-28.83	126.175	12.02	7.34	-14.44	-7.93	52.59	15.95	-18.31	93.26	55.165	52.445	69.255	23.48	39.06	36.13	6.32	-16.05	28.51	-23.68	7.92	104.61	15.25	26.06	-12.78	65.87	6.71
88.34	74.95	46.49	254.76	39.54	100.44	31.135	77.18	41.705	32.96	149.92	145.675	46.87	223.585	128.245	129.73	18.15	72.21	24.335	81.775	51.545	25.1567	146.14	101.52	44.71	85.97	63.91	116.1	250.59	45.01	30.69	53.63	71.57	52.47	115.945	43.91	123.44	55.44	66.65	31.82	135.04	119.96	43.55	19.68	62.53	79.295	29.85	30.26	41.16	61.18	114.46	58.74	192.11	17.16	54.935	95.51	139.91	228.57	116.5	26.54	116.73	52.025	28.76	66.065	45.07	30.46	78.66	98.43	86.36	43.88	48.37	66.785	49.29	62.51	70.5	33.05	42.84	36.27	34.98	155.795	49.32	55.6	27.53	30.76	31.47	106.37	146.865	28.65	64.92	49.43	27.05	116.56	46.72	22.8	86.045	99.91	64.1	167.3	145.935	8.135	57.96	23.69	94.3	74.595	89.475	44.275	112.895	74.375	232.82	115.12	45.98	75.68	-3.18	156.385	34.43	142.96	16.84	165.55	133.83	-9.97	86.49	8.34	165.865	51.61	123.085	106.59	46.005	52.16	109.89	92.94	45.58	109.14	17.63	62.48	107.37	63.1	-8.69	71.66	18.9
-21.83	30.36	8.355	14.21	17.26	30.24	62.085	29.79	-2.725	55.3	19.19	145.64	35.64	34.675	15.3	39.95	27.15	27.07	-20.965	15.31	4.07	-15.5267	2.63	87.63	31.22	35.755	16.86	-29.455	21.07	169.81	-8.935	-30.64	40.34	12.35	26.02	42.91	-13.44	9.86	52.22	-13.49	51.72	21.13	49.12	39.6	41.6	-10.855	1.74	5.91	24.02	-1.79	40.25	35.31	-39.8	-17.47	7.815	-34.78	24.52	66.26	46.44	-9.86	-13.92	3.375	38.5	-2.28	-14.55	-11.03	77.58	23.57	-5.29333	27.95	38.23	14.1	20.88	31.32	48.31	106.12	47.76	-14.1	-13.735	141.675	120.56	13.13	17.24	74.4	60.2	-27.61	65.315	-22.05	37.86	67.08	43.83	-12.66	-18.73	8.72	12.75	-36.45	-22.26	99.61	70.525	3.23	19.48	10.55	59.77	31.895	38.645	20.01	43.385	49.355	81.11	124.96	22.4	-23.13	-8.03	93.26	-6.17	17.82	-22.47	27.42	25.12	32.04	80.98	1.43	22.975	43.695	11.735	4.64	22.56	27.79	16.01	-2.88	31.48	36.45	28.3	28.8	32.58	16.83	-19.8	99.17	18.23
29.16	45.22	35.62	64.53	94.18	40.77	46.065	60.03	84.425	104.68	48.6	46.33	149.58	73.48	71.34	68.67	24.69	44.975	76.13	56.39	71.48	44.9367	100.56	47.81	69	45.83	43.16	23.12	16.34	47.44	69.085	38.86	15.88	61.2	80.815	47.93	45.44	64.56	113.58	45.98	43.21	66.49	32.41	88.4	64.52	60.735	37.61	49.54	54.02	26.98	100.02	31.24	83.48	63.93	76.115	89.04	30.61	53.52	45.54	52.34	52.5	32.505	59.75	63.95	68.65	103.045	51.61	75	48.9967	134.56	40.07	53.85	63.5	106.41	84.97	73.37	90.28	5.72	60.09	71.425	40.835	39.795	35.45	24.41	75.93	75.29	87.04	52.05	85.43	86.81	43.83	52.96	45.1	76.54	27.715	82.93	14.74	52.18	54.035	36.31	85.71	127.05	102.52	68.81	27.015	73.255	76.06	95.14	85.96	81.19	49.61	45.56	38.47	92.915	41.44	32.33	49.72	21.9	51.45	32.04	35.76	34.02	28.755	52.865	66.975	62.15	56.59	20.84	31.25	58.16	53.03	56.38	76.87	38.16	29.43	51.16	83.71	70.93	25
29.97	29.29	62.155	70.41	25.36	39.6	27.395	75.16	20.75	101.15	84.08	39.555	60.53	61.385	72.46	79.88	204.85	41.04	39.33	64.625	38.475	102.24	49.665	77.44	24.94	131.3	79.82	65.2	10.66	171.43	13.04	146.48	64.82	93.58	63.26	151.34	76.42	65.57	27.88	68.63	29.03	43	106.69	85.41	132.34	64.32	35.67	181.46	30.44	29.31	53.64	105.57	78.15	13.42	84.92	57.48	80.2	201.73	26.71	46.11	87.46	44.6	81.93	124.625	147.56	74.27	94.89	107.44	32.0033	72.07	31.77	65.34	35.09	34.79	39.63	3.66	46.115	28.02	49.88	23.355	40.075	99.395	43.38	52.57	92.37	156.62	69.765	55.95	41.52	78.5	137.46	61.03	28.94	58.03	113.81	52.58	142.14	105.66	104.96	7.315	52.59	32.7	169.925	56.6	12.535	109.7	161.585	75.62	84.34	23.14	125.71	61.33	120.05	53.07	96.18	39.59	136.37	78.24	53.74	49.03	65.54	1.43	15.65	28.835	77.105	7.18	37.75	50.76	34.72	56.07	94.95	200.52	101.18	69.97	86.12	19.47	109.75	46.36	41.95
25.11	23.99	28.355	28.34	28.4	13.85	29.495	23.75	24.69	54.12	55.39	42.465	40.45	14.94	47.915	55.89	3.43	62.975	1.71	21.965	34.05	30.9567	21.35	47.81	26.73	57.32	35.77	25.895	28.65	25.64	9.105	43.2	36.97	23.68	30.665	41.91	36.46	37.2	17.07	50.7	40.37	21.13	28.7	23.67	52.56	26.68	28.88	42.44	22.94	23.09	27.89	21.05	49.73	16.22	45.015	5.95	29.26	43.79	33.89	14.1	2.38	21.385	5.77	12.68	35.66	50.8	62.43	46.13	34.9	59.82	14.26	34.38	27.98	31.32	46.38	17.1	30.935	6.55	30.06	65.805	46.1	16.4	10.91	0.8	23.65	23.79	34.365	14.02	26.19	32.81	44.82	57	18.44	16.64	9.48	27.62	10.2	29.72	71.845	-3.69	33.8	19.54	104.67	57.84	25.905	37.575	71.695	72.3	88.38	40.67	79.52	32.66	44.72	21.035	21.13	54.11	20.05	63.88	74.34	9.69	25.83	17.23	21.95	16.615	43.595	22.535	35.725	32.65	11.86	-0.81	26.29	77.03	23.45	11.97	12.89	25.4	2.4	52.86	8.74
115.13	94.06	150.795	159.26	126.53	52.47	146.18	92.32	78.72	84.69	99.96	103.305	103.28	96.355	98.24	139.42	103.56	147.735	122.025	53.72	130.43	106.247	97.465	124.69	122.24	107.45	109.075	117.11	119.59	105.68	108.25	103.98	90.99	76.07	124.605	55.96	113.43	109.17	113.58	118.61	82.94	74.59	124.34	146.15	112.39	126.07	101.64	73.9	77.61	58.85	50.55	66.88	71.04	94.78	109.83	46.73	128.18	134.79	113.8	95.14	155.417	116.56	101.47	77.485	100.46	109.585	107.87	116.45	119.92	103.93	142.38	97.27	127.4	134.14	139.02	195.13	180	119.61	171.75	121	160.29	120.555	109.37	85.32	140.01	104.25	104.83	92.99	142.82	109.64	114.81	39.83	76.62	86.23	120.12	111.53	53.7	73.21	132.095	91.485	157.39	259.39	156.955	152.54	99.135	97.645	81.695	108.5	219.12	103.08	93.11	109.48	101.16	108.4	115.19	135.68	90.62	105.87	172.7	96.42	130.58	92.27	75.195	83.23	84.075	118.12	151.855	82.98	92.43	104.79	118.34	210.79	90.48	129.9	94.78	127.93	109.75	83.24	116.65
99.7	25.05	58.82	62.075	22.32	119.15	40.805	134.76	92.64	94.1	51.62	63.14	66.16	81.3	50.88	68.67	9.15	48.75	61.41	76.445	17.09	-19.0567	96.635	64.47	96.05	13.245	18.325	21.315	52.32	52.28	40.46	66.65	69.88	137.45	54.685	59.97	42.45	115.26	13.47	4.45	5.4	141.83	31.48	-1.23	33.62	39.155	57.01	84.05	158.06	39.42	47.46	53.64	21.34	82.63	64.725	34.56	65.21	46.04	44.65	59.46	26.85	44.605	232.86	20.86	41.71	44.6	168.44	12.73	47.2567	62.27	29.93	40.175	70.6	56.74	32.88	195.13	60.31	86.62	50.13	23.71	57.565	65.67	56.86	22.59	20.39	85.88	118.475	51.07	56.87	49.43	36.92	15.6	92.78	102.11	62.135	25.84	38.12	22.26	48.36	24.455	34.69	-10.15	74.26	70.195	52.77	92.785	56.515	50.28	91.61	40.67	60.49	29.8	34.3	129.135	30.93	36.36	68.16	49.52	92.65	18.63	229.68	8.34	241.305	51.085	47.65	30.54	55.93	84.39	43.04	68.58	61.23	33.8	90.48	11.97	143.56	28.69	-2.85	91.92	-21.08
144.37	415.95	225.86	513.58	225.48	128.5	924.895	120.6	135.745	165.83	131.74	25.595	134.11	102.17	609.39	362.8	306.05	84.35	438.365	205.68	202.27	742.797	219.435	341.91	206.59	762.895	169.53	912.085	625.35	-10.63	244.445	461.32	590.11	64.7	396.015	245.78	623.55	232.01	31.49	273.88	231.88	101.32	209.86	210.87	232.14	142.685	68.65	727.72	115.14	39.42	140.25	536.95	177.84	328.21	66.575	250.17	580.38	402.33	625.94	184.82	342.607	425.757	93.47	199.215	90.97	97.95	80.82	291.48	707.38	211.69	109.2	392.735	302.28	210.38	112.96	91	175.57	214.43	197.64	140.93	54.225	319.035	179.03	69.85	195.63	224.72	165.19	98.84	104.53	148.05	173.84	230.61	219.7	160.37	550.87	532.19	583.23	265.51	137.05	129.475	256.15	172.39	202.195	121.035	166.095	135.77	443.125	138.44	382.55	0.13	676.81	202.85	456.16	194.195	209.38	770.6	97.04	595.03	317.6	430.62	191.16	53.77	778.755	290.86	194.325	252.025	112.68	87.91	889.37	167.13	560.33	259.7	89.51	732.69	193.1	1607.61	313.85	128.18	281.15
264.94	177.89	171.09	134	109.35	198.64	143.615	134.76	85.81	143.49	162.06	183.885	123.54	170.09	171.42	210.17	217.41	185.03	120.965	134.25	124.825	145.24	163.585	300.09	177.5	240.65	231.66	105.53	74.1	168.99	139.78	114.39	184.81	308.29	273.605	112.18	124.44	140.62	103.65	101.64	291.85	124.82	128.99	221.82	171.26	149.68	128.83	138.84	235.37	130.39	126.83	189.04	176.95	127.49	143.9	104.86	121.3	107.6	105.71	126.45	161.333	124.068	138.86	76.845	112.7	161.885	132.75	96.63	108.443	137.01	68.65	98.605	103.73	219.62	247.08	64.13	229.8	169.92	104.435	126.665	114.95	105.525	123.73	371.85	114.14	133.25	190.46	106.64	134.71	254.86	88.21	286.11	129.96	265.8	274.23	194	169.5	314.21	147.625	80.14	248.06	119.3	274.785	221.83	132.2	131.585	143.44	274.86	235.24	114.03	123.9	154.95	248.95	168.19	188.03	121.94	435.95	230.78	121.25	95.53	267.07	72.53	143.5	122.88	165.53	91.965	111.955	221.05	100.81	153.07	277.77	382.88	248.45	97.12	219.82	98.41	241.71	173.25	196.49
69.68	65.39	89.845	132.18	52.69	84.06	129.78	105.44	96.995	132.9	58.41	70.385	91.15	58.045	133.15	48.71	70.63	155.435	37.14	72.78	64.325	95.4567	113.2	154.36	96.95	159.855	77.43	64.895	122.43	96.77	42.48	52.76	111.26	109.35	240.22	115.19	104.42	119.31	29.68	94.09	150.21	66.49	91.83	107.32	85.46	54.275	70.59	83.03	137.67	36.31	104.14	90.3	121.72	28.39	120.1	82.58	70.66	76.76	116.5	83.54	74.13	78.8625	89.92	55.03	84.19	45.71	106.79	62.37	127.897	141.91	103.67	124.815	91.9	62.51	56.99	127.11	84.535	42.05	47.125	73.18	146.655	80.56	126.93	97.15	26.9	130.42	116.73	75.45	79.57	95.11	75.4	98.39	61.26	52.74	122.12	124.96	76.44	110.2	97.795	53.425	49.01	64.67	133.765	108.225	44.355	115.115	105.02	114.385	151.34	63.67	67.74	92.93	44.03	112.455	56.86	75.09	56.93	118.02	149.84	122.37	154.82	32.04	128.665	150.93	81.525	59.715	52.195	55.65	25.02	55.38	79.18	95.74	73.96	65.29	123.11	77.06	75.02	62.26	7.38
-13.74	-42.9	-15.555	-30.62	-61.77	-20.09	-29.1	-14.5	-13.5	-11.7	-34.27	-12.99	-52.03	-7.59	-6.565	-29.04	56.66	55.1	-29.495	6.305	-39.225	13.5833	-34.51	3.38	0.7	-16.295	17.695	-12.615	-22.46	-18.68	-35.17	-45.41	-1.84	-2.45	-19.18	-15.3	-49.33	-13.42	-21.66	-33.32	-82.38	-22.58	-3.78	-26.13	-24.15	-14.495	-14.73	0.83	4.73	-18.89	-33.87	2.72	-39.8	3.12	9.675	-25.49	-41.43	-38.92	-19.88	-20.5	-24.2833	-29.955	19.92	25.48	1.49	-13.21	14.83	-26.1	-11.7633	-27.2	-33.69	-1.22	0.75	-35.68	24.2	-36.67	-18.375	-30.62	-15.365	-6.065	-5.22	7.365	-42.81	-34.6	-19.21	-37.46	-7.08	-9.38	-29.85	39.04	-2.57	-4.59	-45.38	-3.61	43.24	-51.55	-16.42	-2.33	-77.795	-34.26	-38.64	-29.43	14.9	90.55	-46.535	-7.145	43.265	1.165	22.99	-7.54	17.87	-29.57	5.84	-10.515	-13.87	-42.63	71.37	23	-21.81	-36.78	35.76	-25.24	-3.405	-14.16	43.765	-42.4	-17.255	3.53	-48.26	-10.5	-41.43	-9.84	-12.45	24.12	-31.24	-26.48	11.14	19.67	23.65
17.02	128.02	101.29	719.555	266.82	79.38	37.935	33.82	28.99	559.57	222.84	25.365	161.83	93.96	515.415	226.55	211.55	216.99	127.07	58.515	65.49	202.47	72.845	359.57	34.82	371.545	108.695	117.91	169.86	65.22	52.915	400.76	226.3	121.64	413.275	469.11	263.93	302.13	228.54	734.17	135.04	30.04	473.39	424.92	211.18	157.29	199.79	700.54	155.91	27.75	78.37	261.3	223.36	59.25	355	153.92	46.87	607.39	74.26	119.28	420.433	214.195	57.98	196.635	31.64	73.435	154.38	465.9	395.85	146.81	17.02	211.225	69.41	90.24	63.74	72.53	90.745	32.15	266.24	16.65	164.255	34.105	18.82	111.72	89.73	325.08	112.565	133.93	150.94	350.12	748.67	547.24	117.03	334.35	528.96	94.55	249.86	82.25	103.67	27.355	104.51	27.85	165.84	145.77	8.505	811.225	185.11	186.005	203.79	47.25	207.02	162.91	586.56	67.43	293.34	34.75	503.08	272.81	65.18	22.21	26.93	11.31	10.475	18.295	262.065	243.95	38.215	138.18	132.32	115.96	206.42	150.22	323.88	238.78	586.83	130.63	474.65	18.95	213.63
203.78	287.04	385.39	746.315	166.95	84.06	126.635	123.63	62.645	302.26	432.79	98.635	483.37	637.54	136.575	296.74	278.89	110.53	70.585	149.04	600.27	1567.35	80.19	338.19	59.1	2339.08	480.52	620.87	682.15	1.45	618.155	158.62	874.14	143.61	154.13	74.03	328.39	213.73	153.35	107.3	21.46	135.35	1211.31	224.81	137.33	267.79	258.18	184.5	85.11	191.85	357.51	1034.81	143.97	112.54	135.065	505.36	553.29	380.84	369.3	129.13	200.943	848.655	217.59	227.575	153.06	103.9	102.46	282.54	165.48	81.87	118.42	366.44	457.76	139.92	131.3	-16.5	355.325	249.87	43.345	685.88	487.68	699.405	587.61	207.66	184.17	392.92	179.465	154.4	128.81	280.76	284.58	704.21	92.78	99.46	768.31	557.83	1381.23	978.39	892.745	22.415	-1.09	223.94	421.11	218.935	304.115	154.465	323.99	392.525	200.56	15.47	99.45	284.14	114.45	8.325	238.67	817.08	100.25	716.92	319.88	17.74	146.01	165.32	917.34	416.39	97.905	82.16	79.815	424	410.44	356.44	1156.05	182.11	231.83	1209.44	200.17	441.61	299.55	381.09	112.57
137.87	460.2	319.22	150.405	147.75	82.89	158.9	147.91	360.235	197.59	222.84	157.215	168.37	370.455	130.99	546.89	433.52	886.26	650.61	821.515	696.86	797.607	174.63	400.48	160.27	765.14	164.865	867.175	115.79	125.14	903.955	555.34	762.45	184.13	153.385	165.4	587.88	312.29	87.4	611.53	244.25	117.53	620.7	92.38	151.3	687.045	152.15	200.74	148.4	952.35	822.23	130.01	226.04	149.91	141.05	143.79	1057.43	337.39	172.34	1046.18	353.973	219.843	171.89	194.785	174.42	111.335	105.7	227	421.777	143.13	358.04	785.785	765.15	234.63	128.4	513.14	163.715	85.79	232.7	932.425	175.705	229.455	161.36	172.87	257.61	129.01	385.52	168.05	149.46	400.79	68.49	577.45	185.74	196.64	1065.48	146.45	1076.73	1215.92	180.09	1356.36	209.43	259.39	172.745	133.86	307.41	103.1	146.585	151.56	138.43	94.33	398.95	228.37	198.29	112.355	301.29	120.32	143.6	275.02	125.82	281.05	133.89	779.37	195.43	185.02	213.46	104.285	127.115	459.88	87.55	169.94	181.69	134.7	314.07	155.21	184.45	221.32	101.07	96.27	130.94
80.23	66.46	69.53	49.12	64.84	55.98	46.685	48.94	53.92	104.68	28.99	184.885	152.85	49.92	55.705	126.5	109.34	174.715	114.12	64.92	87.49	71.3233	44.51	37.62	47.4	81.055	90.54	76.235	41.9	95.96	98.66	37.12	77.48	22.81	29.205	18.82	33.46	44.29	98.23	107.3	43.21	99.7	89.97	70.48	53.56	63.905	140.49	51.57	130.16	98.51	28.92	65.86	35.53	101.32	37.97	58.91	108.94	48.28	32.99	117.49	74.61	60.9475	33.19	52.545	37.01	55.645	47.28	86.72	59.1933	99.03	146.99	84.825	58.76	106.41	68.57	167.42	87.86	94.87	133.07	191.525	65.535	23.815	146.13	84.41	43.21	44.94	35.31	99.82	96.44	45.27	76.38	41.85	59.64	45.7	43.85	70.43	70.59	37.95	44.965	89.37	56.17	122.12	85.925	122.96	121.12	75.07	96.88	91.79	76.27	74.62	57.77	12.62	39.16	85.305	45.64	10.56	51.32	92.61	69.76	34.72	39.07	122.87	63.555	51.29	104.37	67.905	128.53	14.61	16.01	81.1	40.38	87.71	89.51	71.84	24.7	77.72	54.15	67.32	89.46
71.31	61.15	64.975	88.4	58.77	32.58	74.995	54.99	39.34	85.87	93.15	60.51	59.72	87.3	64.69	60.68	90.37	109.68	61.975	49.53	102.68	106.933	85.605	113.57	48.3	108.695	77.695	67.845	49.48	65.22	38.14	102.24	35.28	49.85	62.735	181.47	49.44	63.54	44.11	125.21	43.21	55.15	60.26	81.43	88.45	71.625	56.04	83.03	50.81	36.31	46.43	53.64	116.38	37.74	87.49	38.14	80.2	60.26	69.77	42.55	87.51	77.2025	57.1	29.755	54.49	76.065	70	90.32	69.7867	51.24	79.71	88.63	96.63	39.41	83.04	48.17	89.715	71.76	76.75	56.21	80.57	73.13	68.77	79.86	48.43	91.53	94.13	92.02	43.71	81.62	91.17	52.96	53.99	54.51	78.7	63.29	42.01	60.43	79.875	66.53	112.58	140.46	176.84	112.575	68.8	69.125	98.465	76.045	127.94	82.29	96.73	89.33	87.9	90.655	91.97	106.59	36.89	52.83	75.48	32.93	87.59	45.87	74.335	74.05	65.375	55.75	72.64	79.47	45.12	82.5	106.25	97.08	46.75	75.59	66.44	59.78	72.12	88.3	75.87
-55.8	5.94	-23.81	-8.445	-42.51	-23.6	31.89	-15.51	-1.715	25.91	-11.69	-38.135	-83.71	10.055	61.84	-2.15	-95.22	52.82	-55.16	-44.715	-48.075	-44.8667	-42.35	32.99	-41.4	2.45	-12.815	-13.965	-43.27	-57.28	-56.395	-41.94	-23.77	-18.1	37.895	48.93	-62.28	-8.36	3.56	-6.88	-48.42	-29.86	-11.2	-31.11	-10.21	-34.315	-61.22	-46.87	-43.47	-15.01	-48.27	-18.68	29.32	-36.2	-19.95	-64.77	-28.01	-62.67	29.4	-33.79	-53.4933	-47.49	-111.49	7.335	-66.55	0.15	-8.98	-41.46	-15.9833	25.5	6.88	-37.095	10.22	9.37	-17.24	-34.99	-5.485	93.22	-21.705	-3.205	-65.715	-56.185	-70.41	14.42	-47.69	31.54	-6.99	35.47	-49.44	17.24	-21.34	-39.92	-56.69	1.67	-33.295	-18.67	-41.74	-78.57	-73.215	-72.11	-79.75	-87.7	76.335	60.425	14.07	10.86	15.05	10.175	139.24	10	21.5	47.71	-63.48	11.065	-55.84	-17.65	-46.54	-76.42	1.08	-63.58	45.69	-15.36	-5.485	-10.65	-26.14	-42.4	-16.73	-70.67	-69.65	-47.21	-96.1	-73.63	-26.02	-79.67	34.16	-39.55	-13.36	2.38	-48.86
126.5	34.6	28.24	67.135	105.3	51.3	41.28	77.18	48.24	49.42	94.66	15.025	140.62	124.765	49.855	74.27	19.78	54.59	94.475	78.725	104.455	114.767	120.075	127.47	68.1	77.99	59.38	2.515	45.69	28.87	98.78	70.99	47.94	144.48	69.765	-13.3	13.5	67.6	91.01	60.13	141.68	127.25	-15.83	42.59	34.62	18.985	35.67	92.16	20.8	12.98	19.66	63.83	74.6	121.88	146.2	101.26	46.19	34.82	9.68	9.66	58.2867	67.385	9.31	99.185	41.71	124.39	49.45	113.75	56.0233	128.43	75.1	28.825	11.41	17.46	62.78	88.48	113.565	66.81	100.83	15.43	32.27	101.28	42.58	89.87	95.66	204.12	20.685	22.8	109.67	133.52	88.21	95.36	66.92	65.08	50.36	66.86	79.69	31.22	57.02	35.515	-1.98	80.02	90.09	180.535	64.23	65.605	32.955	85.365	63.35	74.62	153.75	69.94	105.36	88.345	69.49	48.46	161.28	51.73	2.23	26.68	63.34	9.33	2.815	26.12	37.14	52.775	102.88	43.09	144.96	8.9	55.26	102.44	51.61	33.48	19.19	48.52	73.28	136.17	70.44
156.57	122.72	98.285	111.995	91.14	115.64	93.005	112.52	100.605	130.55	143.1	203.245	125.98	198.495	139.89	124.08	131.65	161.51	120.405	124.78	110.19	136.47	123.015	160.85	148.48	135.6	113.93	137.145	160.37	164.12	160.92	131.74	79.17	110.23	153.135	145.32	110.42	130.48	116.29	156.3	249.96	136.16	153.15	135.2	109.4	133.7	136.6	107.39	178.46	156.84	150.57	112.7	79.93	121.88	100.07	86.17	160.67	77.51	146.21	153.35	111.793	91.2125	91.7	75.67	57.86	88.515	112.2	75	147.557	111.28	178.32	137.205	187.71	126.05	140.95	150.63	124.935	129.51	187.47	224.335	94.36	78.645	105.38	138.17	118.11	118.39	93.965	81.29	98.65	137.67	101.02	180.15	167.96	93.29	91.05	113.32	70.59	150.49	109.94	136.445	267.84	199.52	148.92	176.17	118.07	97.64	147.645	127.74	195.72	122.78	110.32	131.1	85.8	115.265	128.58	87.2	97.84	118.02	121.25	106.26	57.82	171.24	135.495	166.015	212.93	147.185	127.525	100.59	100.11	79.71	76.93	114.51	81.73	137.4	59.36	91.06	88.34	173.25	145.25
