COID1429	COID2260	COID3580	COID4385	COID4518	COID9794	COID10	COID11	COID12	COID13	COID14	COID16	COID18	COID3	COID4	COID5	COID6	COID7	COID8	COID9
141.06	87.35	94.73	53.36	221.73	142.39	50.79	76.32	130.57	56.33	118.92	241.93	75.94	39.79	61.45	62.07	95.22	57.23	104.79	91.54
61.98	62.52	50.68	34.72	56.47	38.94	15.4	61.37	31.68	-1.62	55.3	56.31	35.14	99.7	30.73	74.32	44.9	65.03	35.36	45.23
106.45	83.8	136.11	39.38	91.55	100.29	30.83	83.8	-1.74	45.06	69.72	20.04	171.42	152	93.01	72.68	126.88	19.1	71.84	174.17
359.18	413.54	168.71	202.49	157.25	255.71	165.86	215.77	70.44	218.34	93.47	96.67	304.7	202.06	358.48	130.66	61.43	62.43	160.04	246.84
325.12	480.65	397.32	408.08	233.46	301.46	373.31	285.22	253.46	434.89	251.18	422.46	402.69	430.19	369.32	393.63	330.48	331.6	281.44	393.48
361.3	819.23	154.44	612.26	417.41	620.52	379.59	257.98	407.71	671.28	606.02	258.89	462.15	478.32	657.33	560.81	515.83	355.07	522.22	474.08
596.55	692.08	642.51	609.17	1032.97	842.83	396.64	632.27	1113.52	979.3	745.34	706.13	736.8	853.87	548.75	568.14	748	896.47	941.29	556.39
207.53	133.53	50.68	61.91	118.21	110.97	91.59	71.56	45.36	32.99	72.26	108.79	20.91	67.43	44.01	91.46	742.12	106.66	55.82	103.85
32.36	81.14	50.01	48.7	92.85	86.94	38.99	34.19	30.16	57.14	54.45	40.86	31.91	42.1	23.26	86.56	22.64	28.63	62.94	40.17
423.07	504.83	469.41	416.6	194.36	406.07	339.16	313.15	258.06	394.45	276.6	428.62	486.66	425.54	820.12	410.77	553.06	286.41	266.25	400.8
143.89	84.69	126.6	103.86	118.21	117.65	81.62	96.04	182.41	111.1	112.98	145.2	103.18	121.22	104.64	125.76	84.44	93.65	80.74	129.93
233.72	313.45	196.58	175.32	178.73	192.61	67.11	304.29	318.57	130.44	163.86	222.28	251.01	311.69	268.5	187.01	292.84	129.22	171.63	360.58
21.78	58.08	1.28	-7.23	57.77	50.93	9.05	33.51	-12.37	-25.75	13.73	11.32	-3.65	-14.66	-14.09	0.86	-11.82	-4.29	4.24	-6.09
28.13	100.67	25.64	39.38	73.36	79.6	23.57	21.96	29.4	23.33	55.3	32.13	13.15	32.89	15.79	68.6	17.61	37.3	65.61	14.87
35.18	54.54	14.81	18.4	99.35	63.59	11.77	11.76	0.54	24.94	31.54	22.06	-8.82	57.45	1.68	47.38	19.05	31.23	31.8	10.53
13.32	27.06	-6.16	9.08	42.83	-26.9	64.39	36.22	-36.66	-9.66	19.66	22.73	87.61	47.47	23.26	71.87	-2.49	-20.74	7.8	35.11
111.39	165.53	94.73	99.97	143.58	134.36	184.87	134.12	75.77	338.66	111.28	87.25	121.35	127.38	79.72	192.72	113.93	91.91	173.41	137.9
117.04	120.2	91.34	59.58	95.45	129.68	65.3	62.05	85.66	84.52	64.63	75.14	60.39	76.65	59.79	111.87	44.9	83.24	93.21	64.76
189.13	137.97	356.23	40.16	180.69	125	76.18	153.16	286.38	121.57	151.14	174.92	213.13	182.8	130.4	62.07	133.36	91.91	159.15	127.76
37.29	62.52	28.34	54.92	207.39	40.27	56.23	20.6	15.72	7.23	175.73	482.08	6.04	19.84	-6.62	28.61	6.84	167.4	110.13	1.86
51.4	140.64	14.13	23.07	101.3	80.93	31.74	43.02	23.32	25.74	71.41	32.13	44.85	33.65	15.79	69.42	39.88	36.43	38.03	40.89
32.36	5.81	-0.07	-10.34	51.92	32.28	-20.9	2.93	-21.48	-16.91	15.42	-18.18	13.8	13.71	-32.35	38.4	-1.06	13.9	54.04	-32.81
171.45	245.66	202.7	169.1	176.78	225.48	210.19	161.33	153.43	222.37	105.34	237.19	198.13	191.27	191.93	172.31	134.8	166.54	171.63	201.04
369.82	373.3	345.28	374.75	280.4	406.07	396.64	300.21	362.33	368.57	213.89	518.48	318.48	433.29	324.31	357.71	373.98	367.24	390.56	295.63
62.68	36.81	54.75	21.51	170.92	30.29	21.76	140.24	-7.81	8.04	183.37	18.03	13.15	24.45	11.64	41.67	122.56	239.49	75.4	-1.03
103.62	89.13	103.54	48.7	169.62	71.6	26.29	95.36	52.96	51.5	169.8	43.54	72.7	78.18	56.47	58.81	103.85	218.64	74.51	31.49
182.77	147.75	121.85	83.66	151.39	206.02	101.56	202.84	91.74	159.46	180.82	239.22	155.8	182.03	168.64	154.34	241.51	142.23	119.04	261.39
140.35	145.97	145.61	132.6	171.57	94.95	95.21	140.24	117.62	171.55	188.45	181.67	171.42	190.5	149.52	146.99	116.81	141.36	77.18	168.37
197.62	133.53	319.3	159.78	332.58	191.27	132.36	216.45	167.16	165.91	246.09	186.41	262.78	229.82	249.35	155.15	160.73	280.33	129.73	265.76
85.97	197.56	125.25	91.43	180.69	242.94	121.49	42.34	100.87	110.29	118.07	120.92	103.83	110.46	93.84	155.97	77.96	70.23	161.82	100.95
42.23	112.21	24.96	19.96	85.7	42.27	29.92	17.88	37.76	38.62	47.66	34.14	20.91	17.54	8.32	18	-1.77	58.96	70.95	18.48
38	100.67	66.94	65.79	178.08	84.94	363.43	464.48	150.38	614.6	196.93	33.47	29.97	-10.06	5.83	75.13	136.24	175.22	481	-3.92
122.69	216.26	117.11	221.9	163.11	250.33	151.38	148.4	188.52	198.17	148.6	272.47	162.96	191.27	173.63	213.14	146.32	143.1	224.28	192.32
69.74	68.72	44.59	9.86	73.36	64.93	18.13	74.96	11.93	21.72	46.81	29.44	29.32	41.33	32.39	62.89	49.93	29.5	56.71	24.98
1236.47	672.37	1363.84	1104.56	803.84	549.12	604.22	1109.17	1380.95	1106.46	1152.31	792.05	1228.89	1371.26	1161.61	761.51	1194.65	755.07	722.08	982.16
199.75	342.03	194.54	255.28	286.92	304.16	193.91	257.98	240.46	219.95	216.43	345.96	328.98	307.82	275.16	244.18	183.07	282.93	231.42	153.13
13.32	58.97	7.37	12.97	53.87	65.59	3.61	14.48	-0.98	12.06	27.3	20.04	6.69	9.87	1.68	65.34	-13.26	11.3	38.03	4.75
54.22	206.46	32.41	86.77	140.33	186.58	119.68	83.8	297.11	141.72	81.59	88.59	133.05	72.81	27.41	198.44	100.26	70.23	160.93	75.61
1114.42	3162.26	1620.7	2978.74	1323.03	2349.51	1823.04	2087.62	2601.87	2595.9	3166.35	2723.13	1499.16	2032.02	1478.58	1648.22	1942.27	2856.49	1947.3	1795.53
0.64	113.1	-30.5	4.42	28.55	14.31	-30.88	21.28	-13.13	-47.47	28.15	2.6	-3.65	58.22	-49.77	35.95	-6.08	13.9	34.47	-8.26
23.19	57.2	23.61	8.3	79.85	55.6	4.52	40.98	12.69	6.43	45.12	26.76	-1.07	19.08	-1.64	50.64	11.87	17.37	39.81	3.3
79.62	12.89	102.18	-15	48.68	-42.18	-12.73	135.48	-9.33	-32.99	20.51	42.87	0.87	25.98	-19.07	0.86	26.95	-49.31	72.73	-47.98
305.98	237.64	404.87	159.78	238.67	288.67	176.72	418.11	248.11	207.85	279.98	260.25	321.1	272.27	224.38	193.54	295.73	208.22	434.43	256.3
30.24	82.92	12.78	20.73	79.85	66.93	20.85	29.43	27.12	199.78	42.57	31.46	6.04	29.05	9.15	64.52	16.89	45.1	69.17	26.43
191.26	86.47	319.3	35.5	185.9	123	54.41	132.76	40.8	70.02	112.98	26.76	354.61	229.05	158.67	89.01	276.92	38.16	62.94	289.8
90.91	92.68	66.26	120.95	74.66	105.63	74.36	59.33	13.45	65.99	52.75	22.06	100.58	85.1	74.74	130.66	80.12	26.9	43.37	63.31
47.17	87.35	18.87	30.83	85.05	108.3	50.79	39.62	61.32	59.55	58.69	165.46	46.15	72.04	39.03	62.89	14.74	60.7	103.89	56.08
186.31	205.57	155.12	134.93	126.67	194.62	120.59	152.48	100.11	173.16	104.5	97.34	184.44	185.88	161.99	175.57	111.05	106.66	103	156.03
36.59	63.4	57.46	18.4	71.41	42.94	17.22	13.8	21.8	20.11	40.87	24.74	14.45	28.28	8.32	53.91	22.64	20.83	46.93	3.3
117.04	79.37	64.91	13.74	69.46	92.94	14.5	56.61	-1.74	21.72	27.3	23.4	38.38	68.2	121.26	50.64	69.34	32.96	51.37	39.44
749.55	672.37	810.36	705.5	622.1	735.01	560.83	827.25	801.51	674.52	539.49	810.78	946.9	942.81	843.48	704.74	852.55	747.3	621.7	531.38
243.63	183.32	231.97	210.26	195.02	255.04	124.21	242.32	368.48	189.29	218.97	237.86	269.98	263.78	154.51	182.11	194.6	182.16	190.36	254.11
1519.5	1420.96	1435.71	1381.13	1780.91	1980.15	2179.23	1359.85	890.19	1797.5	1588.92	1828.38	1972.44	1653.9	1399.72	1525.63	1565.23	2173.17	1499.03	1835.47
28.83	82.92	11.43	26.95	66.86	78.26	19.03	40.98	40.04	24.13	56.99	45.56	35.14	22.91	29.9	69.42	9.71	29.5	46.04	8.36
10.5	64.29	16.16	4.42	59.72	48.27	9.05	14.48	-2.5	-0.81	96.01	146.55	-1.71	17.54	-0.81	46.56	-1.77	45.1	40.7	0.41
542.49	482.45	660.51	473.13	480.69	329.09	382.29	705.93	540.53	1023.62	442.44	501.3	722.72	665.09	513.68	537.19	747.27	503.69	431.74	437.41
135.41	87.35	199.3	6.75	102.6	92.94	81.62	99.44	54.48	82.1	33.24	46.9	231.41	144.3	112.12	92.28	54.96	49.43	60.27	101.68
74.68	164.64	76.43	58.8	170.92	127.68	58.04	79.04	195.39	66.8	79.9	88.59	85.02	70.5	73.08	135.56	63.59	86.71	114.58	72.72
49.28	25.29	88.62	30.83	46.08	56.93	8.15	30.11	2.81	-11.27	6.09	181	86.31	12.17	-33.18	43.3	1.1	4.37	154.69	-14.04
4.16	45.67	-16.3	21.51	35.69	23.63	0.89	-12.01	-14.65	12.87	33.24	-16.84	-16.57	13.71	-8.28	57.99	-17.57	4.37	30.02	-11.15
166.5	-31.36	123.89	51.81	9.08	174.52	52.6	70.89	-100.36	65.19	-49.06	140.48	83.72	188.96	74.74	196.81	186.67	57.23	-75.71	121.96
247.88	295.6	285.15	242.09	181.99	217.43	214.7	211	195.39	194.13	207.1	290.14	273.25	306.27	249.35	337.29	233.57	172.61	257.32	302.92
121.98	163.75	180.26	132.6	178.08	157.11	130.55	112.36	154.19	175.58	158.78	161.4	150.6	158.15	134.56	159.24	129.04	145.7	135.08	168.37
477.78	417.12	552.03	386.38	539.38	427.05	220.13	512.22	460.12	388.78	586.66	545.99	507.88	561.51	843.48	412.41	656.23	432.44	205.53	595.43
872.59	1387.86	713.85	1263	549.81	1203.38	939.88	830.66	1093.73	1302.42	656.45	784.42	895.61	1030.12	1478.58	1167.79	1008.32	767.17	751.64	948.71
130.46	119.31	170.07	149.69	168.97	145.07	163.15	156.57	150.38	185.26	179.97	90.61	129.8	173.55	169.47	219.68	134.8	148.31	184.12	153.13
153.07	161.97	121.85	146.58	178.08	212.73	113.34	181.74	162.58	125.6	140.97	159.38	122	200.52	147.03	206.61	174.42	161.33	148.45	172.72
26.01	73.16	3.99	15.3	55.17	48.27	8.15	25.35	-6.3	19.3	33.24	-0.08	-12.7	24.45	-3.3	55.54	49.22	20.83	40.7	2.58
411.71	314.34	419.27	390.25	506.13	517.87	319.36	456.29	393.86	493.96	368.03	460.13	585.01	599.65	528.71	501.33	469.92	395.93	345.82	573.33
131.17	123.75	132.03	140.37	147.49	127.68	85.24	111.68	145.05	100.63	174.04	110.81	134.35	155.08	147.03	135.56	144.88	129.22	166.28	116.16
50.69	115.76	34.44	44.82	72.71	87.61	35.36	36.22	54.48	45.87	71.41	63.03	55.86	39.79	19.11	67.79	26.23	56.36	54.93	33.66
22.49	33.27	2.63	-4.9	27.9	70.26	-18.17	3.61	65.12	-14.49	-34.63	229.73	-13.34	-0.86	-58.9	43.3	56.4	-5.15	38.92	-46.53
53.51	144.19	37.82	36.27	94.8	136.37	80.71	86.52	105.44	52.31	98.56	87.92	81.13	105.08	67.26	71.05	-8.24	42.5	302.89	58.97
484.89	494.98	962.88	138.81	1352.42	977.3	441.43	654.1	1195.14	423.56	229.14	434.09	637.04	429.41	696.58	531.48	515.11	661.61	757.91	261.39
22.49	80.25	11.43	36.27	66.86	71.6	26.29	43.02	37	29.77	43.42	39.51	17.03	51.31	19.94	74.32	6.12	33.83	46.93	18.48
35.18	94.45	-12.92	38.6	24.66	38.94	18.13	46.42	-1.74	16.89	41.72	38.17	6.69	23.68	23.26	78.4	30.54	27.76	24.69	-1.03
228.05	265.27	221.08	289.43	292.79	296.75	340.95	300.21	273.36	728.76	185.06	185.06	169.47	209.77	141.21	227.03	106.01	127.48	294.85	161.84
155.9	150.41	106.25	101.53	119.51	141.72	80.71	142.28	123.72	86.13	96.01	108.12	175.33	121.22	74.74	112.69	118.24	110.13	112.8	111.82
230.88	215.37	210.19	158.23	406.31	248.99	217.42	272.96	163.34	197.36	449.19	212.12	258.2	325.61	165.32	125.76	248.74	278.59	188.58	327.72
-81.06	-31.36	-83.2	-42.97	-55.1	-133.66	-52.67	-45.29	-117.8	-66.77	-76.21	-47.65	-88.84	-105.03	-111.16	-3.22	-67.07	-73.55	-43.74	-113.65
51.4	96.23	47.3	36.27	86.35	84.27	27.2	50.49	27.12	35.4	43.42	40.19	31.26	56.68	44.84	70.24	56.4	45.1	70.95	-4.64
-91.61	4.93	-84.55	-25.88	24.66	-18.93	-91.72	-22.2	-27.55	-40.23	-110.15	-45.64	-88.19	-40.71	-38.16	-7.3	-93.6	-149.67	-1.98	-46.53
92.33	124.64	77.1	71.23	47.38	95.61	71.64	61.37	72.72	99.82	89.23	62.36	102.53	61.29	71.42	83.3	47.06	70.23	119.93	124.13
94.44	113.1	21.58	92.98	49.97	102.96	82.52	87.88	136.67	123.99	195.24	-21.53	135.65	107.38	141.21	166.59	152.8	79.77	271.61	156.03
141.77	161.97	125.93	103.08	162.46	168.49	101.56	102.16	135.14	107.07	130.79	126.32	120.7	125.07	133.73	139.64	100.98	102.32	132.4	113.99
148.83	149.52	151.04	68.12	135.12	117.65	109.71	147.72	388.47	106.27	73.11	162.75	92.8	114.3	123.75	70.24	295.01	116.2	438.01	140.8
62.68	78.48	46.62	25.4	106.51	54.26	52.6	96.72	184.7	79.68	33.24	42.87	3.46	91.24	65.6	115.96	58.56	26.03	312.73	18.48
806.46	704.63	845.14	605.31	1592.02	694.09	503.93	1051.58	1071.58	684.24	1748.9	1414.06	919.22	947.49	1709.82	1360.95	924.84	1447.8	535.66	815.05
1103.81	548.72	505.18	562.84	1762.39	318.31	384.08	1212.57	1337.25	434.08	2452.82	1347.22	639.72	1052.7	1911.06	1500.94	1082.99	1889.05	502.5	993.32
2252.68	2230.71	1568.65	2709.97	1849.24	2918.87	1522.24	1540.62	3950.56	2986.78	1870.18	3575.19	2374.12	2287.74	2562.89	2342.56	1881.97	2128.43	3210.77	971.01
94.44	169.09	192.5	444.49	174.18	275.21	191.2	327.46	114.58	234.47	335.87	85.23	262.13	204.37	148.69	237.65	158.57	273.37	125.27	240.29
381.18	410.85	384.99	380.18	341.72	484.63	381.39	369.71	376.17	415.47	389.18	491.69	319.79	341.08	233.53	464.63	656.97	359.42	398.61	297.09
254.25	350.07	123.21	204.05	270.62	247.65	168.58	244.36	287.91	238.51	195.24	508.17	120.05	248.34	177.79	270.32	209.75	253.39	265.36	194.5
54.22	98.89	4.66	40.93	105.21	102.29	40.81	24.67	56	61.16	85.83	120.25	33.85	54.38	21.6	84.93	38.44	35.56	112.8	56.08
69.03	101.55	68.97	44.04	100	80.93	58.04	87.88	72.72	147.36	112.98	51.61	131.1	42.86	75.57	61.26	63.59	57.23	79.85	106.02
150.25	306.31	131.36	286.33	116.26	294.06	192.1	106.24	327.01	203.81	135.88	229.73	123.95	229.82	186.11	272.77	126.16	119.67	391.45	154.58
304.56	434.11	308.37	429	221.73	414.87	304.05	230.06	616.56	384.74	336.72	348	321.76	381.35	406.02	421.38	275.48	250.78	472.94	368.62
57.75	83.8	49.33	65.79	71.41	115.65	32.64	44.38	38.52	60.36	62.08	79.17	34.5	46.7	19.11	95.54	57.84	47.7	72.73	30.04
8.39	35.92	-23.74	3.64	24.01	8.33	-17.27	2.25	-52.59	-23.34	11.18	-18.85	-20.45	12.17	-1.64	36.77	-9.67	-1.69	-0.2	-35.7
31.65	74.05	-7.51	13.74	57.77	46.27	19.94	11.08	-13.89	28.16	38.33	12.66	2.81	38.26	25.75	34.32	40.59	10.44	47.81	9.08
-3.59	49.22	-65.64	403.43	101.3	254.37	363.43	219.85	349.27	229.63	-64.33	8.64	-55.3	56.68	0.85	638.94	154.96	49.43	79.85	-127.35
49.99	126.42	98.79	220.35	66.86	700.91	47.16	162.69	71.2	382.32	70.57	48.25	42.26	108.15	21.6	316.88	354.4	36.43	201.96	58.25
879.7	511.1	930.81	559.75	475.47	769.12	379.59	1242.24	1162.63	719.86	363.8	555.63	756.27	456.58	436.88	502.96	2089.65	277.72	918.07	484.36
342.15	247.44	215.63	297.97	993.9	302.14	151.38	907.57	328.55	427.61	1431.25	1576.95	245.78	211.31	1793.68	297.28	809.08	1078	248.39	403.72
11.91	60.74	-19.01	16.07	31.8	42.27	5.42	-7.94	-18.44	-3.23	31.54	13.33	-3.65	6.04	-4.96	35.95	7.56	27.76	30.91	1.14
143.18	410.85	161.91	94.54	121.46	210.05	86.15	113.04	182.41	121.57	134.18	190.47	145.4	164.31	144.53	134.74	162.17	121.41	183.23	121.23
311.65	494.98	357.6	267.7	299.96	362.83	414.57	285.22	434.67	507.72	383.26	448.48	401.37	358.11	406.02	342.19	342.07	380.28	354.76	395.67
-46.56	49.22	-22.39	-5.68	49.32	-16.94	-4.56	4.97	-24.51	-10.47	2.7	7.3	-24.32	19.84	-5.79	22.08	-6.08	-29.4	6.91	-37.87
-2.18	68.72	22.93	-2.57	20.76	35.61	44.44	79.72	252.7	14.48	9.48	-28.9	-36.59	10.64	-14.92	56.36	21.92	51.16	494.44	27.88
102.92	197.56	85.24	89.88	164.41	153.76	107.9	112.36	241.23	153.81	103.65	123.62	97.34	98.93	78.06	171.49	113.21	120.54	257.32	106.75
871.17	548.72	592.75	744.72	577.17	941.81	794.39	1197.73	720.17	712.57	631.25	1234.47	917.2	1062.05	840.14	653.57	1170.25	685	945.76	1754.01
3.45	55.42	-12.92	-21.22	55.17	57.6	-3.65	-1.82	52.96	-6.45	17.12	18.03	0.23	12.94	-14.92	9.84	1.81	24.3	62.05	5.47
415.26	381.35	367.18	391.03	307.79	412.16	262.57	424.93	347.74	447.83	295.23	296.94	438.34	556.06	408.52	408.32	437.9	298.58	253.74	383.97
12.62	61.63	-10.89	2.09	50.62	23.63	1.79	7.69	-7.81	-0.01	22.21	7.97	-18.51	17.54	-14.92	43.3	-12.54	13.9	29.14	-8.26
85.27	161.08	71.68	78.22	142.93	163.13	66.2	83.8	122.95	96.6	113.83	67.07	96.69	79.72	83.04	119.22	43.47	89.31	87.87	79.96
117.75	97.12	144.93	41.71	189.81	101.62	37.18	181.06	80.33	76.46	88.38	109.47	74.64	85.1	73.91	106.98	415.37	105.79	195.72	51.02
31.65	50.1	14.81	15.3	71.41	50.27	15.4	36.22	16.48	48.28	68.02	12.66	26.73	60.52	41.52	78.4	31.26	32.1	29.14	16.31
54.92	7.58	-16.3	-17.34	46.73	17.64	1.79	46.42	-37.41	-45.06	-7.48	37.5	11.86	-45.31	5	42.48	392.85	-1.69	-6.43	-61.69
16.85	74.93	9.4	6.75	70.11	66.93	12.68	17.88	13.45	8.84	28.15	27.43	-6.24	19.08	27.41	60.44	-1.06	32.1	-1.09	-2.48
101.5	224.27	118.46	195.51	139.68	147.07	77.99	88.56	56.76	131.24	84.99	69.76	147.35	121.22	149.52	156.79	47.06	70.23	143.99	70.55
-4.3	68.72	9.4	-8.01	65.56	64.93	8.15	24.67	-18.44	8.84	34.93	18.7	17.03	-6.99	3.34	2.49	36.28	11.3	37.14	34.38
97.97	145.97	36.47	115.51	94.8	113.65	51.69	127.32	154.19	65.19	96.86	110.81	50.03	82.79	59.79	111.87	96.66	61.57	175.2	32.21
187.01	183.32	129.32	114.73	162.46	210.05	221.93	154.53	138.19	123.99	176.58	271.11	151.25	109.69	175.3	165.77	133.36	95.38	345.82	152.41
171.45	164.64	189.78	140.37	195.02	183.23	119.68	294.07	122.19	103.85	224.06	216.86	185.75	200.52	188.6	112.69	380.51	141.36	253.74	207.58
34.47	56.31	4.66	-12.67	30.5	38.28	-8.19	24.67	-26.03	-16.1	24.75	9.31	-1.07	6.04	23.26	51.46	13.3	32.96	14.91	7.64
42.93	72.27	-0.75	7.53	50.62	44.94	11.77	36.22	20.28	24.94	23.91	22.73	13.8	13.71	15.79	53.09	19.76	33.83	26.47	-10.42
269.13	276.87	246.28	290.98	294.09	239.58	222.84	235.51	156.48	194.94	289.3	324.84	281.76	295.45	291.81	276.86	222.74	286.41	276.08	356.19
280.46	311.67	274.23	259.17	315.62	238.91	215.61	341.77	390.01	261.11	390.87	263.64	275.87	340.31	277.66	320.14	390.67	335.95	218.92	241.02
56.34	98	35.11	34.72	103.25	86.27	114.25	89.24	57.52	152.2	59.54	41.53	59.74	46.7	44.01	71.87	50.65	49.43	129.73	61.87
32.36	57.2	32.41	21.51	68.81	74.26	10.87	70.89	23.32	17.69	82.44	18.7	20.27	25.98	7.49	60.44	80.84	40.76	59.38	-14.04
129.75	257.25	52.72	290.98	278.44	193.95	205.67	90.6	297.11	438.13	188.45	256.86	223.57	283.86	279.32	436.07	158.57	154.38	160.93	155.31
792.95	727.02	447.42	576.74	431.76	673.65	556.39	617.27	336.22	391.21	499.85	423.83	865.26	676.01	871.82	543.71	440.09	495	315.41	823.21
323.71	218.93	168.03	335.98	123.41	476.49	285.12	285.22	240.46	213.49	156.23	445.74	199.43	310.91	367.65	358.53	286.33	211.69	307.36	485.09
59.86	117.54	50.68	43.26	97.4	63.59	31.74	91.96	29.4	41.84	66.32	48.92	32.56	55.14	29.07	93.09	60.71	44.23	87.87	19.2
23.19	57.2	2.63	5.97	59.07	23.63	5.42	43.02	4.33	11.26	40.02	13.33	1.52	28.28	-0.81	43.3	29.1	26.03	37.14	17.76
556	377.77	452.91	182.3	236.72	362.83	164.96	667.74	400.78	224.79	229.99	360.28	427.77	303.95	202.74	238.47	569.86	162.2	579.58	220.66
9.8	62.52	0.61	2.09	61.66	28.29	15.4	8.37	20.28	15.28	29.84	24.74	3.46	3.74	-16.58	53.91	-3.93	29.5	38.03	12.7
98.68	96.23	73.71	44.04	103.25	82.27	92.5	97.4	43.84	78.07	75.65	56.98	51.97	92.78	45.67	94.73	55.68	48.56	76.29	72
289.68	214.48	546.51	124.06	498.95	246.3	240	221.89	187.75	321.69	162.17	116.88	309.95	503.96	285.15	152.7	206.87	275.98	123.49	243.2
184.18	116.65	277.65	198.61	232.81	147.74	245.42	155.89	21.8	236.09	95.17	80.52	217.7	88.94	112.12	267.87	157.85	98.85	94.1	187.97
945.77	698.36	1374.31	855.15	1258.98	926.79	1124.56	916.42	720.17	1359.65	1048.74	825.35	1459.54	725.91	909.32	1130.43	981.71	1014.82	662.93	1206.86
30.24	115.76	21.58	27.73	90.25	106.3	46.25	28.75	84.9	105.46	56.99	54.29	26.09	55.14	19.94	71.87	21.2	45.96	52.26	22.09
177.11	117.54	128.64	125.61	131.22	230.18	111.53	132.76	69.68	131.24	131.64	168.16	180.54	196.67	152.01	157.61	126.88	106.66	110.13	229.38
48.58	63.4	39.85	33.17	68.81	41.61	17.22	47.1	24.84	14.48	57.84	36.16	11.86	26.75	13.3	74.32	55.68	22.57	56.71	12.7
743.15	226.95	967.07	174.54	841.99	175.86	179.44	615.9	448.55	268.38	807.21	620.42	375.67	847.62	1112.82	246.63	720.81	818.1	183.23	215.57
887.52	308.99	627.3	534.24	968.24	707.05	547.51	784.33	1105.6	569.25	808.88	1297.47	659.77	599.65	623.08	694.19	848.12	708.37	804.48	469.68
208.94	298.28	205.43	136.48	283.66	163.13	89.78	301.57	344.66	228.83	176.58	315.3	92.15	84.33	134.56	173.12	99.54	150.04	293.95	64.76
431.6	235.86	197.94	380.95	259.53	420.96	289.63	407.2	342.36	355.64	263.04	323.47	418.53	524.95	386.83	431.99	394.3	380.28	413.83	249.75
191.96	189.55	331.6	149.69	176.13	185.24	142.33	193.31	216.01	227.21	201.17	197.23	351.33	359.66	345.14	195.99	258.13	193.45	143.1	152.41
28.13	68.72	25.64	9.08	81.15	59.6	19.03	37.58	36.24	4.01	67.17	22.06	7.34	13.71	10.81	49.83	47.06	39.9	48.7	3.3
435.86	386.71	496.23	285.55	460.47	358.1	242.71	346.54	363.87	321.69	384.11	338.46	403.35	406.92	344.31	400.98	278.37	447.21	329.72	354
866.91	552.3	991.48	683.95	694.92	559.31	495.9	605.67	652.34	668.04	873.07	535.67	801.3	863.23	669.02	703.93	635.72	960.01	745.37	624.92
1466.04	1438.34	967.07	1427.6	955.39	1636.23	930.49	1466.8	1599.39	1397.69	1040.49	1823.74	1402.36	1818.52	1421.72	1414.04	1047.49	1092.49	1050.09	1860.83
116.33	144.19	66.26	79.78	157.9	95.61	100.65	59.33	77.29	86.13	107.04	141.15	108.37	148.15	108.8	127.39	98.1	83.24	101.22	116.89
135.41	159.3	186.38	139.59	159.2	197.3	150.48	104.2	85.66	180.42	161.32	177.62	199.43	138.15	129.57	152.7	117.52	164.8	69.17	193.05
51.4	82.92	25.64	42.49	82.45	74.26	32.64	51.85	46.88	45.06	74.81	48.25	40.97	54.38	35.71	66.15	43.47	45.1	47.81	68.38
507.64	848.75	510.69	733.19	406.31	953.41	791.78	638.41	2106.36	1347.74	466.93	592.14	641.72	619.12	493.64	831.1	789.2	379.41	2029.44	843.98
-32.48	96.23	-8.86	37.05	-52.5	102.96	77.08	-47.33	-44.24	96.6	-15.97	-34.26	-35.3	-23.09	-29.03	94.73	-32.64	-55.37	163.6	-69.63
